Sample	Region	StartPos	EndPos	Length	Missing_Sites	Median_Cov	Mean_Cov	Min_Cov	Max_Cov	Genome_Norm_Cov	cov1x.perc	cov5x.perc	cov8x.perc	cov20x.perc	cov100x.perc	cov250x.perc	bam.mapped.filt.readcount
TP_Discriminatory_SA1_20230426_barcode03.filt	all_8	489164	489713	550	0	105	103	40	107	inf	100	100	100	100	87.8	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_9	500506	501028	523	0	104	103.1	40	108	inf	100	100	100	100	88.1	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_10	507770	508318	549	0	112	111.2	45	116	inf	100	100	100	100	97.8	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_11	513029	513561	533	0	90	88.7	64	93	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_12	528510	529114	605	0	77	76.1	49	79	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_13	547326	547880	555	0	111	109.8	57	115	inf	100	100	100	100	95.7	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_14	574423	574940	518	0	85	83.9	37	89	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_15	582766	583313	548	0	148	146.2	79	152	inf	100	100	100	100	99.5	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_16	591759	592367	609	0	68	67.7	34	73	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_18	619683	620216	534	0	132	129.6	56	135	inf	100	100	100	100	99.1	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_19	623085	623665	581	0	63	62	37	65	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_20	648944	649488	545	0	32	32.1	11	35	inf	100	100	100	99.6	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_21	656560	657094	535	0	99	97.4	61	102	inf	100	100	100	100	36.3	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_22	669846	670421	576	0	75	74.5	27	77	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_23	670741	671254	514	0	87	86.1	42	89	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_24	708212	708839	628	0	89	88.1	51	91	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_26	772599	773181	583	0	59	57.8	27	60	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_3	779846	780414	569	0	91	89.8	47	93	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_28	858336	858868	533	0	100	98.9	56	103	inf	100	100	100	100	64.5	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_29	873851	874386	536	0	131	130.1	64	134	inf	100	100	100	100	99.8	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_30	884017	884575	559	0	70	69.3	37	74	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_4	887018	887607	590	0	57	55.9	27	59	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_31	890076	890674	599	0	71	70.8	46	76	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_32	915022	915599	578	0	135	133	61	138	inf	100	100	100	100	99.3	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_33	915797	916385	589	0	50	49.5	28	52	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_34	916316	916927	612	493	0	6.5	0	52	inf	19.4	15.2	15.2	15	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_33	915797	916385	589	0	50	49.5	28	52	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_34	916316	916927	612	493	0	6.5	0	52	inf	19.4	15.2	15.2	15	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_35	955414	955953	540	0	138	137.1	81	143	inf	100	100	100	100	99.3	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_36	971030	971541	512	0	23	23	15	25	inf	100	100	100	95.9	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_37	978193	978721	529	0	56	55.3	33	60	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_38	997551	998082	532	0	49	48.2	31	51	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_39	1009874	1010466	593	0	59	58	24	62	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_40	1019579	1020140	562	0	27	26.7	16	28	inf	100	100	100	98.9	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_41	1034458	1035079	622	0	99	98.3	51	102	inf	100	100	100	100	48.4	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_42	1040128	1040683	556	0	107	105.2	48	109	inf	100	100	100	100	92.3	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_43	1042114	1042699	586	0	92	91.2	56	96	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_44	1049123	1049683	561	0	58	57.5	33	60	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_45	1050866	1051480	615	0	97	94.9	48	100	inf	100	100	100	100	3.4	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_46	1054544	1055117	574	0	121	119.1	66	125	inf	100	100	100	100	97.9	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_47	1057344	1057901	558	0	195	192.5	117	201	inf	100	100	100	100	100	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_1	1062025	1062596	572	0	71	70.3	20	74	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_48	1072022	1072554	533	0	147	144.6	28	154	inf	100	100	100	100	99.1	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_49	1091737	1092304	568	7	3	2.4	0	3	inf	98.8	0	0	0	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_50	1103444	1104030	587	0	28	27.6	15	29	inf	100	100	100	99.1	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_51	1104604	1105170	567	0	81	80.3	33	83	inf	100	100	100	100	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_53	1128360	1128923	564	0	81	79.7	14	83	inf	100	100	100	99.8	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	all_54	1130248	1130843	596	0	58	57.4	18	61	inf	100	100	100	99.7	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	23S_scheme2_a1	235038	235591	554	186	62.5	41.3	0	66	inf	66.4	66.2	66.2	66.2	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	23S_scheme2_a2	283483	284036	554	185	81	52.8	0	84	inf	66.6	66.2	66.2	66.2	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	23S_scheme1_a1	234889	235403	515	0	64	61.1	1	66	inf	100	99.8	99.8	97.5	0	0	6032
TP_Discriminatory_SA1_20230426_barcode03.filt	23S_scheme1_a2	283334	283848	515	0	82	77.8	2	84	inf	100	99.8	99.8	97.7	0	0	6032
TP_Discriminatory_SA1_20230426_barcode04.filt	all_27	6272	6850	579	0	182	179.6	115	188	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_52	6906	7491	586	0	148	146.7	88	152	inf	100	100	100	100	99.3	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_58	19650	20165	516	0	274	271.1	148	282	inf	100	100	100	100	100	96.7	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_62	20302	20891	590	0	59	59.1	17	63	inf	100	100	100	99.8	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_70	27662	28203	542	0	163	160.8	82	168	inf	100	100	100	100	99.4	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_17	47737	48285	549	0	195	192.5	116	201	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_25	60976	61550	575	0	160	157.9	76	165	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_55	101570	102136	567	0	242	239	179	247	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_56	106712	107309	598	0	137	135	95	142	inf	100	100	100	100	99.5	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_57	146443	147045	603	0	163	160.8	84	167	inf	100	100	100	100	99.3	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_59	189605	190126	522	0	196	193.9	109	202	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_60	214607	215180	574	0	156	154.2	91	161	inf	100	100	100	100	99.7	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_61	230092	230674	583	0	121	120	65	126	inf	100	100	100	100	98.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_63	244634	245242	609	0	180	178.3	109	186	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_64	253222	253807	586	0	177	176.3	51	185	inf	100	100	100	100	99.7	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_65	254023	254580	558	0	149	147.6	51	154	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_66	264813	265404	592	0	219	216.9	137	225	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_67	270955	271505	551	0	38	37.8	19	40	inf	100	100	100	99.8	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_68	311821	312449	629	0	182	179.9	91	190	inf	100	100	100	100	99.5	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_69	321507	322061	555	0	201	197.6	99	207	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_71	367685	368238	554	0	37	36.8	19	41	inf	100	100	100	99.8	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_72	372296	372861	566	0	239	235.6	123	246	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_72	372296	372861	566	0	239	235.6	123	246	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_73	375373	375947	575	0	174	171.7	93	178	inf	100	100	100	100	99.7	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_5	415556	416117	562	0	140	138.6	93	144	inf	100	100	100	100	99.6	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_6	453934	454454	521	0	262	259.4	140	268	inf	100	100	100	100	100	91.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_7	460040	460586	547	0	261	257.3	146	267	inf	100	100	100	100	100	87.4	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_8	489164	489713	550	0	191	188.7	76	197	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_9	500506	501028	523	0	165	162.8	63	170	inf	100	100	100	100	99.6	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_10	507770	508318	549	0	292	288.5	138	301	inf	100	100	100	100	100	98.7	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_11	513029	513561	533	0	240	238	167	251	inf	100	100	100	100	100	3.4	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_12	528510	529114	605	0	187	185	122	192	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_13	547326	547880	555	0	303	298.4	156	310	inf	100	100	100	100	100	98.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_14	574423	574940	518	0	267	261.8	132	274	inf	100	100	100	100	100	89.2	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_15	582766	583313	548	0	261	257.3	154	267	inf	100	100	100	100	100	87.8	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_16	591759	592367	609	0	210	208.1	124	221	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_18	619683	620216	534	0	296	291.7	145	304	inf	100	100	100	100	100	98.3	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_19	623085	623665	581	0	259	255.7	153	266	inf	100	100	100	100	100	87.4	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_20	648944	649488	545	0	54	52.8	28	56	inf	100	100	100	100	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_21	656560	657094	535	0	247	243.6	145	256	inf	100	100	100	100	100	31	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_22	669846	670421	576	0	235.5	232.5	84	242	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_23	670741	671254	514	0	146	144.4	72	151	inf	100	100	100	100	99.4	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_24	708212	708839	628	0	150	148.1	80	155	inf	100	100	100	100	99.7	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_26	772599	773181	583	0	196	193.1	97	200	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_3	779846	780414	569	0	224	221.4	152	230	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_28	858336	858868	533	0	257	253.3	149	263	inf	100	100	100	100	100	80.7	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_29	873851	874386	536	0	316	312.9	152	323	inf	100	100	100	100	100	99.3	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_30	884017	884575	559	0	199	197.2	99	206	inf	100	100	100	100	99.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_4	887018	887607	590	0	128	126.2	81	131	inf	100	100	100	100	99	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_31	890076	890674	599	0	220	216.8	131	227	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_32	915022	915599	578	0	268	265.2	114	275	inf	100	100	100	100	100	94.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_33	915797	916385	589	0	3	2.9	1	3	inf	100	0	0	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_34	916316	916927	612	532	0	0.4	0	3	inf	13.1	0	0	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_33	915797	916385	589	0	3	2.9	1	3	inf	100	0	0	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_34	916316	916927	612	532	0	0.4	0	3	inf	13.1	0	0	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_35	955414	955953	540	0	273	269.8	179	281	inf	100	100	100	100	100	96.3	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_36	971030	971541	512	0	15	14.2	9	15	inf	100	100	100	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_37	978193	978721	529	0	264	259.4	154	272	inf	100	100	100	100	100	88.5	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_38	997551	998082	532	0	58	57.7	37	61	inf	100	100	100	100	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_39	1009874	1010466	593	0	174	172.1	75	181	inf	100	100	100	100	99.5	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_40	1019579	1020140	562	0	163	160.6	81	167	inf	100	100	100	100	99.6	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_41	1034458	1035079	622	0	231	228.2	121	237	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_42	1040128	1040683	556	0	279	275.2	143	285	inf	100	100	100	100	100	96.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_43	1042114	1042699	586	0	101	100.6	62	108	inf	100	100	100	100	61.8	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_44	1049123	1049683	561	0	111	109.6	69	116	inf	100	100	100	100	96.3	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_45	1050866	1051480	615	0	220	216.9	129	227	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_46	1054544	1055117	574	0	185	182.6	104	192	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_47	1057344	1057901	558	0	386	381.3	233	395	inf	100	100	100	100	100	99.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_1	1062025	1062596	572	0	196	194.2	77	203	inf	100	100	100	100	99.5	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_48	1072022	1072554	533	0	322	314.8	43	331	inf	100	100	100	100	99.6	97.6	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_49	1091737	1092304	568	0	6	6.2	3	7	inf	100	98.6	0	0	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_50	1103444	1104030	587	0	67	66.2	34	70	inf	100	100	100	100	0	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_51	1104604	1105170	567	0	270	266.7	88	278	inf	100	100	100	100	99.8	94.7	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_53	1128360	1128923	564	0	196	192.6	26	203	inf	100	100	100	100	99.5	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	all_54	1130248	1130843	596	0	197	194.9	108	205	inf	100	100	100	100	100	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	23S_scheme2_a1	235038	235591	554	187	181	118.2	0	190	inf	66.2	66.2	66.2	66.2	64.4	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	23S_scheme2_a2	283483	284036	554	187	185	121.7	0	194	inf	66.2	66.2	66.2	66.2	65.2	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	23S_scheme1_a1	234889	235403	515	0	185	175.9	1	190	inf	100	99.8	99.8	99.8	95.3	0	14321
TP_Discriminatory_SA1_20230426_barcode04.filt	23S_scheme1_a2	283334	283848	515	1	190	180.5	0	194	inf	99.8	99.8	99.8	99.8	96.1	0	14321
TP_Discriminatory_SA1_20230426_barcode05.filt	all_27	6272	6850	579	0	186	184.3	114	192	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_52	6906	7491	586	0	184	182.5	109	192	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_58	19650	20165	516	0	247	244.3	136	256	inf	100	100	100	100	100	39.1	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_62	20302	20891	590	0	108	106.6	39	112	inf	100	100	100	100	94.6	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_70	27662	28203	542	0	190	186.9	91	196	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_17	47737	48285	549	0	206	202.9	118	211	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_25	60976	61550	575	0	148	145.7	88	152	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_55	101570	102136	567	0	214	211.6	157	219	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_56	106712	107309	598	0	175	172	121	181	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_57	146443	147045	603	0	181	178.3	86	187	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_59	189605	190126	522	0	198	195.1	118	202	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_60	214607	215180	574	0	148	145.9	76	152	inf	100	100	100	100	99.3	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_61	230092	230674	583	0	158	156.1	82	162	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_63	244634	245242	609	0	179	177	116	184	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_64	253222	253807	586	0	152	150.1	40	157	inf	100	100	100	100	99.7	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_65	254023	254580	558	0	154	152.6	54	159	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_66	264813	265404	592	0	214	211.7	149	218	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_67	270955	271505	551	0	15	15.4	11	17	inf	100	100	100	0	0	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_68	311821	312449	629	0	149	146.3	71	154	inf	100	100	100	100	99	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_69	321507	322061	555	0	228	224.1	100	234	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_71	367685	368238	554	0	66	65.1	41	67	inf	100	100	100	100	0	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_72	372296	372861	566	0	254	250.2	144	260	inf	100	100	100	100	100	73.3	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_72	372296	372861	566	0	254	250.2	144	260	inf	100	100	100	100	100	73.3	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_73	375373	375947	575	0	182	180.3	93	187	inf	100	100	100	100	99.7	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_5	415556	416117	562	0	159	156.7	103	162	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_6	453934	454454	521	0	268	264.6	138	273	inf	100	100	100	100	100	94.8	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_7	460040	460586	547	0	305	300.4	153	312	inf	100	100	100	100	100	98.4	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_8	489164	489713	550	0	194	191.4	91	200	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_9	500506	501028	523	0	182	179.9	75	187	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_10	507770	508318	549	0	242	239.6	124	250	inf	100	100	100	100	100	1.3	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_11	513029	513561	533	0	284	281.4	194	296	inf	100	100	100	100	100	96.8	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_12	528510	529114	605	0	201	198.4	132	206	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_13	547326	547880	555	0	353	347.6	199	362	inf	100	100	100	100	100	99.1	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_14	574423	574940	518	0	259	254	132	265	inf	100	100	100	100	100	83.2	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_15	582766	583313	548	0	304	299.8	183	312	inf	100	100	100	100	100	98.7	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_16	591759	592367	609	0	177	175	99	185	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_18	619683	620216	534	0	296	292.1	122	304	inf	100	100	100	100	100	98.5	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_19	623085	623665	581	0	255	252.3	160	264	inf	100	100	100	100	100	78.3	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_20	648944	649488	545	0	85	83.6	46	88	inf	100	100	100	100	0	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_21	656560	657094	535	0	232	229.5	154	239	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_22	669846	670421	576	0	225	222.2	67	231	inf	100	100	100	100	99.8	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_23	670741	671254	514	0	193	190.6	114	198	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_24	708212	708839	628	0	219	216.1	109	226	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_26	772599	773181	583	0	172	170	106	177	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_3	779846	780414	569	0	211	208.6	148	217	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_28	858336	858868	533	0	244	240.5	150	251	inf	100	100	100	100	100	5.8	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_29	873851	874386	536	0	300	296.9	146	305	inf	100	100	100	100	100	99.1	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_30	884017	884575	559	0	244	241.2	119	251	inf	100	100	100	100	100	5.7	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_4	887018	887607	590	0	153	151.1	72	156	inf	100	100	100	100	99.5	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_31	890076	890674	599	0	180	178.2	128	188	inf	100	100	100	100	100	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_32	915022	915599	578	0	316	311.7	128	324	inf	100	100	100	100	100	98.8	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_33	915797	916385	589	0	88	87.7	51	100	inf	100	100	100	100	0.5	0	15130
TP_Discriminatory_SA1_20230426_barcode05.filt	all_34	916316	916927	612	0	10	20.3	5	100	inf	100	100	96.6	15.2	0.5	0	15130
